id,tweet,label
1977,423 COVID19Nigeria Lagos117 FCT40 Ondo35 Rivers28 Osun24 Benue21 Abia19 Ogun19 Ebonyi18 Delta17 Kwara17 Kaduna15 Anambra14 Ekiti11 Kano9 Imo6 Gombe4 Oyo3 Taraba3 Bauchi1 Edo1 Nasarawa1 47290 confirmed 33609 discharged 956 deaths httpstcoEgb3RB9pbk,real
1978,Suspected 19 Patient doctors police Infront Media Telangana,fake
1979,245 76Lagos 37Katsina 32Jigawa 23Kano 19FCT 18Borno 10Edo 9Bauchi 6Adamawa 5Oyo 5Ogun 1Ekiti 1Osun 1Benue 1Niger 1Zamfara 2802 confirmed Discharged 417 Deaths 93 httpstcoIkHR3dpcVV,real
1980,Hospital acquired reach staff patients httpstcoJvNQFg8wHS httpstcoXdBnILGjmV,real
1981,status ICMRDELHI stated 048831145 samples September 05 2020 1092654 samples September 05 2020 StaySafe IndiaWillWin httpstco9HvlVcDriv,real
1982,Social works preventing infectious diseases httpstcoviHMdMTOHv,real
1983,We tally doublecheck state public numbers humans We enrich data reportingour media We provide standardized numbers state varies tremendously provide maximal transparency decisionmaking,real
1984,NEJM letter saliva good nasal swab httpstcoZWEsF4TqGw,real
1985,Prime Minister Imran Khan's wife,fake
1986,A publication affirms created United States kill elderly 5G development,fake
1987,AlexMahadevan Had great time moderating mediawise PolitiFact Q A AngieHolan drsanj,fake
1988,India's recovery rate improves 7723% September 05 2020 Steady improvement India's recovery rate initiation March 25 2020 ICMRDELHI Via MoHFWINDIA httpstcoQ4cAhGaW6E,real
1989,Maroole Online Forum website claiming 14 25 confirmed announced May 7 Oromo political prisoners,fake
1990,A list precautions issued Indian Council Medical Research (ICMRDelhi) stay safe,fake
1991,Let ppl die I photographer Well priorities httpstcoCXdWqbtl7G httpstcoBQRvCfnC7Y,fake
1992,Arterial venous thrombosis issues role anticoagulation httpstcoqQyMJk3qe6 httpstcoHl5lswBy5t,real
1993,The popup centre Queenstown 1050 showing Tuesday There 1076 swabs total popup centres result,real
1994,Trump offers pardon NewsInPhoto covid19 CoronaVirusNYC httpstcoLzcG7RfbKh,fake
1995,Claim Bill Gates microchips mandatory travelling,fake
1996,Says Gov Tony Evers removed American flag Capitol building,fake
1997,Claim Kins died claim insurance Pradhan Mantri Jeevan Jyoti Bima Yojana (PMJJBY) Pradhan Mantri Suraksha Bima Yojana (PMSBY) PIBFactCheck PMSBY cover deaths PMJJBY covers deaths conditions httpstcoaWTg4NiO71,fake
1998,The Plague httpstcoljx7vHEbVt death china bats,fake
1999,Video police forces beating man roadside,fake
2000,Jimmy Kimmel Says That Broadcasting His Show From His Home Totally Depressing httpstcoNyHWaFpGcy donaldtrump,fake
2001,Total Cases India(as August 25 2020) 7592% CuredDischargedMigrated (2404585) 2224% Active (704348) 184% Deaths (58390) Total confirmed = CuredDischargedMigrated+Active cases+Deaths Via MoHFWINDIA httpstcoXhNHJpLEFZ,real
2002,Black Magic At Work In Bathroom httpstcovhCS7Rgycz blackmagic,fake
2003,nsitharamanoffc The September 10 2020 released Rs 619508 crore 14 states sixth equated monthly instalment,real
2004,During President Trumps speech pointed strong economy secure borders response reasons Americans reelect November We factchecked httpstco69OijAb001 httpstcoyUJXp8iAQO,fake
2005,The US completed tests 1 1048971 exact It's milestone Butand daily number completed tests rising For details httpstcoPZrmH4bl5Y httpstcokW9lNHZafL,real
2006,NCDC deployed teams support implementation response activities funded WorldBank REDISSE project 36+1 States The teams provide technical support states TakeResponsibility httpstcor1bAbnhQOX,real
2007,summer kill,fake
2008,GregoryIngle flvickster vivekmutalik Yeah I It sense I hearing lower numbers couple laboratories private company So setup alexismadrigal,real
2009,hannahmeisel IDPH FWIW weve Illinois reporters aloud IDPH numbers We reason doubt state FWIW alexismadrigal,real
2010,Getz Pharma imported 1000 kits Closed factory 5 randomly 1000 7% These patients asymptomatic Covid19 COVID19Pakistan,fake
2011,Delhi Public School Selling Face Masks For Rs 400 Each,fake
2012,The emotional toll real racial ethnic minority unequally BeThe1To Help Save A Life SuicidePrevention httpstco8X7WYTjKJ7 httpstco5sdeILhWsG,real
2013,Among pregnant women hospitalized treatment 3 10 required intensive care pregnant woman died 105 pregnant women CDCMMWR finds Find httpstco8Id3LcWdG8 httpstco6Oxx9LUNUq,real
2014,The headline claims Macedonian Minister Health Venko Filipce party order President SDSM Zoran Zaev prepared protocol election campaign middle crisis,fake
2015,Muslim People seeking refuge Islam reading Quran save,fake
2016,Due WouldBe Robbers Have Trouble Distinguishing Themselves Face MaskWearing Customers httpstcoRcuXXAo8X5 crime,fake
2017,"There ""15 minors admitted"" Infanta Sofa Hospital Madrid ""Talavera hospital""",fake
2018,"Collective consciousness"" ACE2 receptors kills Coronavirus",fake
2019,joshtpm Washington New York driving numbers We're falling CA numbers Now MA open big question mark TX,real
2020,There New Zealand receiving hospitallevel care Yesterday laboratories completed 3089 tests That brings total number tests completed 422144,real
2021,Data httpwindycom massive release sulfur dioxide gas outskirts Wuhan commonly burning organic matters Levels elevated compared rest,fake
2022,covidtrace1 dougnlamb sonofrona The 100% state negatives cadence positives We've lot states alexismadrigal,real
2023,BronwynPullar Hi Bronwyn expect caught 3 12 The passed develop This managed 14days element fight,real
2024,VinLew Kia ora Vincent considered cluster connected transmission household The cluster includes confirmed probable,real
2025,Looking splash summer Here tips prevent spread operate public pools hot tubs water playgrounds httpstcoalusJ6iHDg httpstco4gB6PmtvXH,real
2026,I idea economic relief hold hardearned benefits hostage httpstcob8cT22xGfd,fake
2027,Dental HCPs COCA Call Wednesday June 3rd 2pm ET COCAs Facebook profile Facebook Live Topic Guidance Dental Settings During Response Learn httpstconlW5uWzoOS httpstcoLcrurK3Xfg,real
2028,In South Florida children adults remain homes,fake
2029,A picture quote attributed Nobel Prize Dnis Mukwege obliged classify demises Covid19 deaths,fake
2030,New York hospitals fungal lung face (which wear slow spread COVID19) httpstcoBCN9LiMbm2,fake
2031,A video claims RTPCR tests detect method,fake
2032,Our daily published States 745k tests 46k 1024 deaths The number hospitalized dropped 40000 time July 6 httpstcoAAHOEvjbRW,real
2033,PIBIndia Deaths population 49 compared average 111 deaths Secretary MoHFW,real
2034,Infamous Dubliner Janey Mac Tests Positive For Covid19 httpstco8qhT2pVAVm,fake
2035,UPDATES Indias 60% Total Cases 5 Most Affected States The total number active country stands 919018 StaySafe IndiaWillWin httpstco0QuGJxvkfj,real
2036,SurgeonGeneral There simple actions prevent spread COVIDStopsWithMe httpstco9Twwxt6hPp,real
2037,explicitgrande ftwrharry wolfiecindy You wear catching viruses bacteria Keeping warm moist breathing body temperature breath Lovely breeding ground bacteria Leave car nice warm Don't wash hands Masks shit,fake
2038,We continue progress contact left managed facilities June 9 June 16 We 55 left facilities compassionate exemption,real
2039,"""Wrong"" case count Orlando Health ""explains 'outbreak' Florida""",fake
2040,If Maryland continues StayAtHome projections lowtomoderate probability overload 2 If relaxed potential 60k hospitalizations overwhelming April 28 Learn httpstcoKkCEMSGbAu httpstcoxlloOH7G5e,real
2041,A case diagnosed Umraniye Hospital Istanbul,fake
2042,79 COVID19Nigeria Lagos30 Kaduna17 Ogun7 Anambra5 Kano4 Katsina3 FCT3 Akwa Ibom3 Oyo2 Rivers2 Delta1 Plateau1 Ondo1 56256 confirmed 44152 discharged 1082 deaths httpstco8qLG3BrGT3,real
2043,Heres nation The trends havent changed httpstcou7kUUWG1TJ,real
2044,Indian Army constructed advanced capacity 1000 beds Barmer Rajasthan cope,fake
2045,I family 3 ago The father vent &amp isolated They 13 pet cats difficult time option EmpressMarket guys animal shelter NGO capacity httpstcoAFEWD8daQ4,fake
2046,nbashaw The California data place They lot pending tests (~12k) included totalbut filtering completed tests slowly alexismadrigal,real
2047,NEWS Jeremy Corbyn demands open talks httpstcoEl7LXvGJcE httpstco53PRucnrhP,fake
2048,Man Faces Impossible Choice Between Protecting Himself From Covid &amp Looking Like Hardy Bastard httpstcoFhzmXx4mga,fake
2049,Based behaves CAPublicHealth expect contact recentlyidentified patient close prolonged contact,real
2050,Donating blood result Covid19,fake
2051,Social media posts punishable offence,fake
2052,New CDCMMWR face coverings prevent 2 hair stylists exposed 100 clients All wore face coverings clients Learn httpstcogmgYO7mLe3 httpstcocAbLUpCKT2,real
2053,In state increasing stabilizing decreasing We color number red increasing orange stabilizing green decreasing In order state reopen safely number decreasing httpstco5PKJ7rvSVR,real
2054,BREAKING The number UK increased 3330 24 hours figures More breaking story httpstco2TaEysesH9 httpstco2ie6SynUfI,real
2055,1010 Testing London mess Mayor London Sadiq Khan explains measures capital calls sit governments COBRA meeting Get mayors plan httpstcoXA7OumRlCc httpstcox2HcEbjmel,real
2056,This medical lab scientists NCDC lab network commenced 4day training Biosafety Risk assessment organised PHEuk The training aims strengthening laboratory staff skills biosafety practices &amp risk control measures needed lab httpstcoei0Sr9DhwS,real
2057,Corona's CoronaVirus Update httpstcoDynQSrTPm3,fake
2058,A possibility patients wean ventilator avoid altogether httpstcooS9whLMez8,real
2059,Growth completed tests leveled bit big midweek jumps httpstcoEtL7Gf77zn,real
2060,65050 recoveries registered 24 hours The Centre regularly interacting States showing higher fatality rates Details httpstcoR21vCoj7QW MoHFWINDIA ICMRDELHI drharshvardhan StaySafe IndiaWillWin,real
2061,Our daily published Weve tracked 62 tests 200k Note track tests state reports For details httpstcoPZrmH4bl5Y httpstcoM4jka7milA,real
2062,A photo shared hundreds times Facebook alongside claim coffins victims,fake
2063,Chinese spies stole Canadian lab,fake
2064,India's recovery rate improves 7660% August 30 2020 Steady improvement India's recovery rate initiation March 25 2020 ICMRDELHI Via MoHFWINDIA httpstcoKmT6gup7uZ,real
2065,Eight CoronaVirus outbreak identified sequenced PCR serological assays unprecedented wealth knowledge disease Countries encouraged httpstcoAaI5by2iYt,real
2066,People Scotland banned visiting households indoors tough restrictions announced England Get measures Scotland httpstcon1IFrTYuRY httpstco1Ezcz8rwXG,real
2067,If hold breath 10 seconds coughing chest pain good If nose clogged runny cold,fake
2068,covid19 coronaoutbreak Chinese laboratories identified mystery highly infectious pathogen late December ordered tests destroy samples suppress Chinese media revealed| httpstcoCMqyWFcxSW,fake
2069,A video Bill Gates alledgely stating vaccines sterilize reduce population,fake
2070,With todays case additional recovered total number active 79 Of 27 imported MIQ facilities 52 community,real
2071,5 States contribute 60% total 62% active 70% total fatality httpstcowXwCAhTGpG httpstcoMiMMTuhU6H,real
2072,Be ready wave arrive A warned UK public wear wave To read click httpstcon8oOr2o8eP httpstcoa1ti3TXeLb,real
2073,MoHFWINDIA Update Total 2654 samples till As earlier 3 K,real
2074,SurgeonGeneral Are concerned andor exposure Check apple screening tool developed,real
2075,CDCemergency Going When hang friends WearAMask protect &amp wear hel,real
2076,Saline water kills,fake
2077,Japanese Nobel laureate Tasuku Honjo announced manmade,fake
2078,Spanish hospitals injecting MMS patients cure,fake
2079,briantexan1975 TheRoar24 The lockdowns shut economy Study study market dynamics Restaurant business remains reopen Rational choosing eat 1000 Americans dying It's simply market,fake
2080,sandythapar Covid Virus aur beech Coronil Kit,fake
2081,MoHFWINDIA The gap %Recovered Cases %Active Cases progressively growing wide More 34 total,real
2082,Viral message shares Indian Council Medical Research (ICMR) latest,fake
2083,Supreme Court approves CBSEs assessment scheme cancelled class 10 12 exams So death northeastern states Sikkim Mizoram Manipur Nagaland CoronavirusFacts httpstcoDsh5hiL3ze,fake
2084,Says Bill O'Reilly wrote claiming created bioweapon Chinese,fake
2085,The goal COVAX 2021 deliver 2 billion doses safe effective vaccines delivered equally participating countries proportional populations httpstcoBZVNdGpeLl,real
2086,How healthy 16yearold boy lost life 12 httpstcoGF9wUGmbPO,real
2087,President Uhuru Kenyatta ordered credit reference bureaus delist Kenyans defaulted loans protect Kenyans economic effects,fake
2088,"President Barack Obama ""signed medical appliance tax forced companies outsource manufacturing gowns gloves ventilaors [sic] Europe avoid tax",fake
2089,The death toll continues concentrated New York New Jersey Michigan Illinois Pennsylvania continue substantial numbers deaths httpstcoGbJ5RNM0mc,real
2090,Healthcare workers color 2x whites httpstcotC2LhpHT5j httpstcoJjrdDbV7K0,real
2091,LeoNissolaMD growing exponentially San Bernardino County California Yet planning reopen June,real
2092,Says The New York Times exposed real reason hype Crash market harm Trumps reelection chances,fake
2093,In North Carolina charged class H felony wearing concealed carrying,fake
2094,Coronavirus Jedward celebrities influencers speak wearing httpstcoZXmaym2gAr,real
2095,Finally INDIAN student PONDICHERRY university named RAMU remedy cure Covid19 time accepted,fake
2096,Since August 12 contact tracing team identified 3912 close contacts 3908 contacted selfisolating process contacting rest,real
2097,Simpsonreport A bioengineered waste Lockdowns gulags,fake
2098,Our published Major caveat data Texas The states 49k 726k tests There 515 deaths level Sunday For perspective Sunday TX 6k 153 deaths httpstcoNHzFl3mZ3f,real
2099,"""Being exposed sun hours"" kills 2019",fake
2100,Did Among adults risk severe illness increases age Learn steps reduce risk httpstcoMoe2Sgc35H httpstcoptI4eYbUQV,real
2101,"Imagine ""wear mask"" mantra 1 ""Google searches buy chloroquine spiked 442% Donald Trump Elon Musks endorsements drug treating COVID19""",fake
